"","Participant","Demo_country","Demo_lang1","Demo_lang2","Demo_lang3","Demo_moral_reason","Demo_religion","Demo_lang4","Demo_rightwrong","Demo_gender","Label","TrialType","Group","Number","Valence","R1A","R2","R3","R4","R5","R6"
"1585",28,"UK","English","French","Italian","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","practice","1","NULL","none","none","Wrong","Probably no correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"1586",28,"UK","English","French","Italian","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","practice","2","NULL","none","none","Very wrong","Probably there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"1587",28,"UK","English","French","Italian","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase1","test","B","2","Pos","Right","Maybe there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"1588",28,"UK","English","French","Italian","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase1","test","B","1","Neg","Very wrong","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"1589",28,"UK","English","French","Italian","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase1","test","B","4","Pos","Very right","Definitely there is a correct answer","Some of them would agree with me","Very easy",NA,NA
"1590",28,"UK","English","French","Italian","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase1","test","B","8","Pos","Somewhat right","Probably no correct answer","Some of them would agree with me","Somewhat easy",NA,NA
"1591",28,"UK","English","French","Italian","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase1","test","B","7","Neg","Somewhat right","Definitely no correct answer","Some of them would agree with me","Very difficult",NA,NA
"1592",28,"UK","English","French","Italian","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase1","test","B","9","Neg","Wrong","Probably there is a correct answer","Some of them would agree with me","Somewhat difficult",NA,NA
"1593",28,"UK","English","French","Italian","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase1","test","B","5","Neg","Very wrong","Probably no correct answer","Some of them would agree with me","Somewhat easy",NA,NA
"1594",28,"UK","English","French","Italian","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase1","test","B","3","Neg","Very wrong","Probably there is a correct answer","Some of them would disagree with me","Very easy",NA,NA
"1595",28,"UK","English","French","Italian","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase1","test","B","6","Pos","Right","Maybe there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"1596",28,"UK","English","French","Italian","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase1","test","B","10","Pos","Somewhat wrong","Maybe there is a correct answer","Some of them would agree with me","A little difficult",NA,NA
"1597",28,"UK","English","French","Italian","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","fillers","filler","none","4","none","Very right","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"1598",28,"UK","English","French","Italian","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","fillers","filler","none","3","none","Very wrong","Probably no correct answer","Most of them would agree with me","Very easy",NA,NA
"1599",28,"UK","English","French","Italian","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","fillers","filler","none","1","none","Somewhat wrong","Definitely no correct answer","Some of them would agree with me","Somewhat easy",NA,NA
"1600",28,"UK","English","French","Italian","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","fillers","filler","none","12","none","Somewhat right","Maybe there is a correct answer","Some of them would agree with me","Very difficult",NA,NA
"1601",28,"UK","English","French","Italian","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","fillers","filler","none","13","none","Somewhat wrong","Maybe there is a correct answer","Some of them would agree with me","Somewhat easy",NA,NA
"1602",28,"UK","English","French","Italian","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","fillers","filler","none","10","none","Somewhat wrong","Definitely there is a correct answer","Some of them would agree with me","Somewhat easy",NA,NA
"1603",28,"UK","English","French","Italian","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","fillers","filler","none","9","none","Wrong","Probably no correct answer","Some of them would agree with me","Very difficult",NA,NA
"1604",28,"UK","English","French","Italian","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","fillers","filler","none","2","none","Wrong","Definitely there is a correct answer","Some of them would agree with me","Somewhat easy",NA,NA
"1605",28,"UK","English","French","Italian","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","fillers","filler","none","8","none","Wrong","Probably there is a correct answer","Some of them would agree with me","Somewhat easy",NA,NA
"1606",28,"UK","English","French","Italian","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","fillers","filler","none","14","none","Wrong","Maybe there is a correct answer","Some of them would agree with me","Somewhat difficult",NA,NA
"1607",28,"UK","English","French","Italian","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","fillers","filler","none","6","none","Very wrong","Definitely there is a correct answer","Some of them would disagree with me","Very easy",NA,NA
"1608",28,"UK","English","French","Italian","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","fillers","filler","none","5","none","Very wrong","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"1609",28,"UK","English","French","Italian","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","fillers","filler","none","7","none","Somewhat wrong","Probably there is a correct answer","Some of them would agree with me","Somewhat difficult",NA,NA
"1610",28,"UK","English","French","Italian","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","fillers","filler","none","11","none","Very wrong","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"1611",28,"UK","English","French","Italian","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase2","test","B","5","Neg",NA,NA,NA,NA,"Neither of us needs to be mistaken","Very uncomfortable"
"1612",28,"UK","English","French","Italian","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase2","test","B","7","Neg",NA,NA,NA,NA,"Neither of us needs to be mistaken","Mildly comfortable"
"1613",28,"UK","English","French","Italian","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase2","test","B","10","Pos",NA,NA,NA,NA,"Probably neither of us needs to be mistaken","Mildly uncomfortable"
"1614",28,"UK","English","French","Italian","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase2","test","B","2","Pos",NA,NA,NA,NA,"The other person is likely mistaken","Very uncomfortable"
"1615",28,"UK","English","French","Italian","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase2","test","B","9","Neg",NA,NA,NA,NA,"The other person is clearly mistaken","Extremely uncomfortable"
"1616",28,"UK","English","French","Italian","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase2","test","B","6","Pos",NA,NA,NA,NA,"Maybe neither of us needs to be mistaken","Mildly comfortable"
"1617",28,"UK","English","French","Italian","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase2","test","B","1","Neg",NA,NA,NA,NA,"The other person is clearly mistaken","Extremely uncomfortable"
"1618",28,"UK","English","French","Italian","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase2","test","B","3","Neg",NA,NA,NA,NA,"The other person is maybe mistaken","Mildly uncomfortable"
"1619",28,"UK","English","French","Italian","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase2","test","B","4","Pos",NA,NA,NA,NA,"The other person is likely mistaken","Very uncomfortable"
"1620",28,"UK","English","French","Italian","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase2","test","B","8","Pos",NA,NA,NA,NA,"Neither of us needs to be mistaken","Mildly comfortable"
"1621",2,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","practice","2","NULL","none","none","Very wrong","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"1622",2,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","practice","1","NULL","none","none","Somewhat right","Probably no correct answer","Some of them would agree with me","Somewhat easy",NA,NA
"1623",2,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","test_phase1","test","B","4","Pos","Somewhat right","Probably there is a correct answer","Some of them would agree with me","A little easy",NA,NA
"1624",2,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","test_phase1","test","B","7","Neg","Right","Probably there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"1625",2,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","test_phase1","test","B","1","Neg","Very wrong","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"1626",2,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","test_phase1","test","B","3","Neg","Wrong","Definitely there is a correct answer","Most of them would agree with me","Very easy",NA,NA
"1627",2,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","test_phase1","test","B","10","Pos","Somewhat right","Probably there is a correct answer","Some of them would agree with me","Somewhat easy",NA,NA
"1628",2,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","test_phase1","test","B","2","Pos","Somewhat right","Maybe no correct answer","Some of them would agree with me","A little easy",NA,NA
"1629",2,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","test_phase1","test","B","6","Pos","Right","Maybe no correct answer","Some of them would agree with me","A little difficult",NA,NA
"1630",2,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","test_phase1","test","B","9","Neg","Wrong","Probably there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"1631",2,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","test_phase1","test","B","8","Pos","Somewhat right","Maybe no correct answer","Some of them would disagree with me","A little difficult",NA,NA
"1632",2,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","test_phase1","test","B","5","Neg","Very wrong","Definitely there is a correct answer","Most of them would agree with me","Very easy",NA,NA
"1633",2,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","fillers","filler","none","8","none","Somewhat wrong","Definitely there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"1634",2,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","fillers","filler","none","1","none","Somewhat wrong","Probably there is a correct answer","Some of them would agree with me","Somewhat easy",NA,NA
"1635",2,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","fillers","filler","none","14","none","Somewhat wrong","Definitely there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"1636",2,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","fillers","filler","none","10","none","Somewhat right","Maybe no correct answer","Some of them would agree with me","Somewhat difficult",NA,NA
"1637",2,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","fillers","filler","none","3","none","Somewhat wrong","Maybe there is a correct answer","Some of them would agree with me","A little easy",NA,NA
"1638",2,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","fillers","filler","none","4","none","Somewhat right","Probably there is a correct answer","Some of them would disagree with me","Somewhat difficult",NA,NA
"1639",2,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","fillers","filler","none","9","none","Somewhat right","Probably there is a correct answer","Most of them would agree with me","A little easy",NA,NA
"1640",2,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","fillers","filler","none","6","none","Somewhat right","Probably no correct answer","Some of them would disagree with me","A little easy",NA,NA
"1641",2,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","fillers","filler","none","11","none","Wrong","Probably there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"1642",2,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","fillers","filler","none","2","none","Somewhat right","Maybe no correct answer","Some of them would agree with me","Somewhat easy",NA,NA
"1643",2,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","fillers","filler","none","13","none","Right","Probably there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"1644",2,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","fillers","filler","none","5","none","Somewhat wrong","Maybe no correct answer","Most of them would agree with me","A little difficult",NA,NA
"1645",2,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","fillers","filler","none","12","none","Wrong","Probably there is a correct answer","Some of them would disagree with me","A little easy",NA,NA
"1646",2,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","fillers","filler","none","7","none","Somewhat right","Maybe no correct answer","Some of them would agree with me","A little difficult",NA,NA
"1647",2,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","test_phase2","test","B","3","Neg",NA,NA,NA,NA,"The other person is likely mistaken","Very comfortable"
"1648",2,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","test_phase2","test","B","4","Pos",NA,NA,NA,NA,"The other person is clearly mistaken","Very comfortable"
"1649",2,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","test_phase2","test","B","1","Neg",NA,NA,NA,NA,"The other person is clearly mistaken","Extremely uncomfortable"
"1650",2,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","test_phase2","test","B","5","Neg",NA,NA,NA,NA,"The other person is clearly mistaken","Mildly uncomfortable"
"1651",2,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","test_phase2","test","B","10","Pos",NA,NA,NA,NA,"Maybe neither of us needs to be mistaken","Mildly comfortable"
"1652",2,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","test_phase2","test","B","9","Neg",NA,NA,NA,NA,"The other person is clearly mistaken","Very uncomfortable"
"1653",2,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","test_phase2","test","B","2","Pos",NA,NA,NA,NA,"Probably neither of us needs to be mistaken","Mildly uncomfortable"
"1654",2,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","test_phase2","test","B","7","Neg",NA,NA,NA,NA,"Maybe neither of us needs to be mistaken","Mildly comfortable"
"1655",2,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","test_phase2","test","B","6","Pos",NA,NA,NA,NA,"Probably neither of us needs to be mistaken","Mildly comfortable"
"1656",2,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;unchecked","unchecked","yes","man","test_phase2","test","B","8","Pos",NA,NA,NA,NA,"Neither of us needs to be mistaken","Very comfortable"
"1657",18,"United Kingdom ","English ","","","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","practice","1","NULL","none","none","Wrong","Definitely there is a correct answer","Most of them would disagree with me","Very easy",NA,NA
"1658",18,"United Kingdom ","English ","","","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","practice","2","NULL","none","none","Wrong","Maybe no correct answer","Most of them would disagree with me","A little easy",NA,NA
"1659",18,"United Kingdom ","English ","","","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase1","test","B","3","Neg","Very wrong","Definitely there is a correct answer","Some of them would disagree with me","Somewhat easy",NA,NA
"1660",18,"United Kingdom ","English ","","","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase1","test","B","9","Neg","Very wrong","Definitely there is a correct answer","Most of them would disagree with me","Somewhat easy",NA,NA
"1661",18,"United Kingdom ","English ","","","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase1","test","B","10","Pos","Somewhat right","Probably there is a correct answer","Some of them would disagree with me","Somewhat easy",NA,NA
"1662",18,"United Kingdom ","English ","","","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase1","test","B","7","Neg","Right","Definitely there is a correct answer","Some of them would disagree with me","Somewhat easy",NA,NA
"1663",18,"United Kingdom ","English ","","","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase1","test","B","5","Neg","Very wrong","Definitely there is a correct answer","Most of them would disagree with me","Very easy",NA,NA
"1664",18,"United Kingdom ","English ","","","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase1","test","B","6","Pos","Very right","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"1665",18,"United Kingdom ","English ","","","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase1","test","B","1","Neg","Very wrong","Definitely there is a correct answer","Most of them would agree with me","Very easy",NA,NA
"1666",18,"United Kingdom ","English ","","","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase1","test","B","2","Pos","Very wrong","Definitely there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"1667",18,"United Kingdom ","English ","","","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase1","test","B","8","Pos","Somewhat wrong","Probably there is a correct answer","Some of them would agree with me","A little easy",NA,NA
"1668",18,"United Kingdom ","English ","","","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase1","test","B","4","Pos","Right","Probably there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"1669",18,"United Kingdom ","English ","","","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","fillers","filler","none","5","none","Very wrong","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"1670",18,"United Kingdom ","English ","","","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","fillers","filler","none","3","none","Somewhat wrong","Definitely there is a correct answer","Some of them would agree with me","A little difficult",NA,NA
"1671",18,"United Kingdom ","English ","","","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","fillers","filler","none","4","none","Wrong","Definitely there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"1672",18,"United Kingdom ","English ","","","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","fillers","filler","none","13","none","Somewhat right","Probably there is a correct answer","Some of them would agree with me","A little difficult",NA,NA
"1673",18,"United Kingdom ","English ","","","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","fillers","filler","none","9","none","Somewhat wrong","Probably there is a correct answer","Some of them would agree with me","A little difficult",NA,NA
"1674",18,"United Kingdom ","English ","","","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","fillers","filler","none","6","none","Very wrong","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"1675",18,"United Kingdom ","English ","","","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","fillers","filler","none","12","none","Somewhat wrong","Probably there is a correct answer","Most of them would agree with me","A little difficult",NA,NA
"1676",18,"United Kingdom ","English ","","","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","fillers","filler","none","11","none","Wrong","Definitely there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"1677",18,"United Kingdom ","English ","","","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","fillers","filler","none","10","none","Somewhat right","Maybe no correct answer","Most of them would agree with me","A little easy",NA,NA
"1678",18,"United Kingdom ","English ","","","unchecked;checked;checked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","fillers","filler","none","14","none","Wrong","Probably there is a correct answer","Most of them would agree with me","A little easy",NA,NA
